city,timestamp,aqi,pm25,pm10,no2,so2,o3,co,temp,humidity,wind_speed,hour,day,month,day_of_week,is_weekend,pollutant_sum,temp_humidity_index,wind_temp_ratio,aqi_change_rate,target_aqi
Karachi,2026-04-20 15:00:00+00:00,3,33.1,91.65,0.04,0.27,83.29,110.27,0.0,0,0.0,15,20,4,0,False,318.62,0.0,0.0,0.0,3.0
Karachi,2026-02-10 07:00:00+00:00,4,54.36,97.16,0.1,0.35,100.0,208.06,0.0,0,0.0,7,10,2,1,False,460.03,0.0,0.0,0.0,4.0
Karachi,2026-03-21 09:00:00+00:00,3,27.67,74.87,0.07,0.15,64.09,112.83,0.0,0,0.0,9,21,3,5,True,279.68,0.0,0.0,0.0,3.0
Karachi,2026-03-05 17:00:00+00:00,3,26.13,56.79,0.05,0.21,75.34,114.47,0.0,0,0.0,17,5,3,3,False,272.99,0.0,0.0,0.0,3.0
Karachi,2026-01-26 12:00:00+00:00,4,55.33,132.03,1.72,6.07,137.05,349.69,0.0,0,0.0,12,26,1,0,False,681.8900000000001,0.0,0.0,0.0,4.0
Karachi,2026-02-11 03:00:00+00:00,3,33.45,67.67,0.12,0.34,90.3,157.96,0.0,0,0.0,3,11,2,2,False,349.84000000000003,0.0,0.0,0.0,3.0
Karachi,2026-05-03 12:00:00+00:00,3,32.96,82.68,0.09,1.06,100.36,120.61,0.0,0,0.0,12,3,5,6,True,337.76000000000005,0.0,0.0,0.0,3.0
Karachi,2026-01-29 15:00:00+00:00,4,37.57,91.2,0.65,4.85,140.71,246.09,0.0,0,0.0,15,29,1,3,False,521.07,0.0,0.0,1.0,4.0
Karachi,2026-01-22 22:00:00+00:00,3,7.6,30.66,0.39,0.46,113.8,146.61,0.0,0,0.0,22,22,1,3,False,299.52,0.0,0.0,0.0,3.0
Karachi,2026-02-07 13:00:00+00:00,3,47.31,70.43,0.07,0.73,115.36,217.0,0.0,0,0.0,13,7,2,5,True,450.9,0.0,0.0,0.0,3.0
Karachi,2026-01-13 10:00:00+00:00,4,58.85,115.1,2.62,14.69,122.24,295.89,0.0,0,0.0,10,13,1,1,False,609.39,0.0,0.0,0.0,4.0
Karachi,2026-03-15 04:00:00+00:00,3,29.26,80.72,0.11,0.55,95.58,131.43,0.0,0,0.0,4,15,3,6,True,337.65,0.0,0.0,0.0,3.0
Karachi,2026-02-04 15:00:00+00:00,5,0.0,0.0,1.11,6.56,147.57,351.16,0.0,0,0.0,15,4,2,2,False,506.4,0.0,0.0,1.0,5.0
Karachi,2026-01-06 01:00:00+00:00,4,70.91,158.86,2.16,16.29,139.46,363.5,0.0,0,0.0,1,6,1,1,False,751.1800000000001,0.0,0.0,0.0,4.0
Karachi,2026-01-16 09:00:00+00:00,3,18.19,36.11,0.15,0.28,105.28,135.0,0.0,0,0.0,9,16,1,4,False,295.01,0.0,0.0,0.0,3.0
Karachi,2026-01-12 19:00:00+00:00,4,52.5,96.74,1.19,10.71,146.22,255.22,0.0,0,0.0,19,12,1,0,False,562.58,0.0,0.0,0.0,4.0
Karachi,2026-01-23 03:00:00+00:00,3,3.69,18.35,0.3,0.37,115.15,152.97,0.0,0,0.0,3,23,1,4,False,290.83000000000004,0.0,0.0,0.0,3.0
Karachi,2026-03-12 23:00:00+00:00,4,46.44,112.73,0.19,0.25,85.7,123.03,0.0,0,0.0,23,12,3,3,False,368.34000000000003,0.0,0.0,0.0,4.0
Karachi,2026-04-07 06:00:00+00:00,3,13.39,56.86,0.09,0.38,48.27,121.65,0.0,0,0.0,6,7,4,1,False,240.64000000000001,0.0,0.0,0.0,3.0
Karachi,2026-04-25 07:00:00+00:00,3,36.26,87.3,0.12,0.24,47.87,105.49,0.0,0,0.0,7,25,4,5,True,277.28,0.0,0.0,0.0,3.0
Karachi,2026-03-23 07:00:00+00:00,2,15.24,24.15,0.06,0.08,63.57,107.29,0.0,0,0.0,7,23,3,0,False,210.39,0.0,0.0,0.0,2.0
Karachi,2026-04-14 00:00:00+00:00,2,12.25,32.1,0.17,0.37,73.53,118.98,0.0,0,0.0,0,14,4,1,False,237.4,0.0,0.0,0.0,2.0
Karachi,2026-04-17 14:00:00+00:00,3,32.24,88.14,0.05,0.2,78.59,110.58,0.0,0,0.0,14,17,4,4,False,309.8,0.0,0.0,0.0,3.0
Karachi,2026-02-16 20:00:00+00:00,2,16.5,24.23,0.07,0.12,91.59,129.49,0.0,0,0.0,20,16,2,0,False,262.0,0.0,0.0,0.0,2.0
Karachi,2026-04-24 08:00:00+00:00,3,33.52,75.73,0.11,0.29,46.48,105.64,0.0,0,0.0,8,24,4,4,False,261.77,0.0,0.0,0.0,3.0
Karachi,2026-03-02 20:00:00+00:00,3,21.95,54.21,0.11,0.25,115.74,145.9,0.0,0,0.0,20,2,3,0,False,338.15999999999997,0.0,0.0,0.0,3.0
Karachi,2026-03-06 10:00:00+00:00,3,33.94,98.98,0.09,0.69,82.3,116.13,0.0,0,0.0,10,6,3,4,False,332.13,0.0,0.0,0.0,4.0
Karachi,2026-02-01 12:00:00+00:00,3,19.65,53.38,0.54,2.67,110.3,187.28,0.0,0,0.0,12,1,2,6,True,373.82000000000005,0.0,0.0,0.0,3.0
Karachi,2026-05-11 22:00:00+00:00,3,16.7,65.23,0.09,0.35,60.39,87.24,0.0,0,0.0,22,11,5,0,False,230.0,0.0,0.0,-1.0,4.0
Karachi,2026-03-13 04:00:00+00:00,4,58.27,175.48,0.2,0.29,90.57,127.85,0.0,0,0.0,4,13,3,4,False,452.65999999999997,0.0,0.0,0.0,5.0
Karachi,2026-03-30 18:00:00+00:00,3,11.85,37.81,0.24,0.87,126.18,122.79,0.0,0,0.0,18,30,3,0,False,299.74,0.0,0.0,0.0,3.0
Karachi,2026-03-09 04:00:00+00:00,3,20.59,44.19,0.1,0.33,104.84,146.91,0.0,0,0.0,4,9,3,0,False,316.96000000000004,0.0,0.0,0.0,3.0
Karachi,2026-02-02 17:00:00+00:00,5,136.53,282.21,2.09,10.98,192.28,564.53,0.0,0,0.0,17,2,2,0,False,1188.62,0.0,0.0,0.0,5.0
Karachi,2026-05-06 13:00:00+00:00,3,18.51,82.0,0.03,0.28,54.82,111.57,0.0,0,0.0,13,6,5,2,False,267.21000000000004,0.0,0.0,0.0,3.0
Karachi,2026-05-09 04:00:00+00:00,3,15.74,63.31,0.08,0.32,53.96,95.48,0.0,0,0.0,4,9,5,5,True,228.89,0.0,0.0,0.0,3.0
Karachi,2026-02-01 07:00:00+00:00,3,17.11,44.44,0.26,0.8,111.32,163.12,0.0,0,0.0,7,1,2,6,True,337.04999999999995,0.0,0.0,0.0,3.0
Karachi,2026-03-24 06:00:00+00:00,2,14.6,27.72,0.08,0.18,49.31,107.38,0.0,0,0.0,6,24,3,1,False,199.26999999999998,0.0,0.0,0.0,2.0
Karachi,2026-01-27 11:00:00+00:00,3,26.2,59.3,1.42,6.12,129.48,259.73,0.0,0,0.0,11,27,1,1,False,482.25,0.0,0.0,0.0,3.0
Karachi,2026-03-20 08:00:00+00:00,2,18.36,31.05,0.16,0.17,80.94,123.86,0.0,0,0.0,8,20,3,4,False,254.54000000000002,0.0,0.0,0.0,2.0
Karachi,2026-01-04 11:00:00+00:00,3,28.86,51.94,0.69,5.01,116.45,211.22,0.0,0,0.0,11,4,1,6,True,414.16999999999996,0.0,0.0,0.0,3.0
Karachi,2026-01-17 17:00:00+00:00,3,12.52,38.19,0.18,0.52,114.84,121.21,0.0,0,0.0,17,17,1,5,True,287.46,0.0,0.0,0.0,3.0
Karachi,2026-03-21 21:00:00+00:00,3,26.48,70.75,0.08,0.13,63.52,108.94,0.0,0,0.0,21,21,3,5,True,269.9,0.0,0.0,0.0,3.0
Karachi,2026-04-14 07:00:00+00:00,3,15.16,57.2,0.21,0.43,86.72,116.81,0.0,0,0.0,7,14,4,1,False,276.53,0.0,0.0,1.0,3.0
Karachi,2026-03-27 18:00:00+00:00,1,4.04,10.44,0.03,0.11,38.77,95.07,0.0,0,0.0,18,27,3,4,False,148.45999999999998,0.0,0.0,0.0,1.0
Karachi,2026-04-10 00:00:00+00:00,3,23.77,69.91,0.07,0.3,112.4,129.25,0.0,0,0.0,0,10,4,4,False,335.7,0.0,0.0,0.0,3.0
Karachi,2026-02-07 17:00:00+00:00,3,48.46,73.39,0.1,0.56,109.69,214.68,0.0,0,0.0,17,7,2,5,True,446.88,0.0,0.0,0.0,3.0
Karachi,2026-01-30 14:00:00+00:00,4,64.51,140.81,1.27,6.62,150.58,331.58,0.0,0,0.0,14,30,1,4,False,695.37,0.0,0.0,0.0,4.0
Karachi,2026-02-13 14:00:00+00:00,3,41.07,71.49,0.11,0.26,107.31,211.34,0.0,0,0.0,14,13,2,4,False,431.58000000000004,0.0,0.0,0.0,3.0
Karachi,2026-01-05 23:00:00+00:00,4,64.86,133.85,1.57,16.51,149.86,324.28,0.0,0,0.0,23,5,1,0,False,690.93,0.0,0.0,0.0,4.0
Karachi,2026-04-22 21:00:00+00:00,4,31.49,101.28,0.1,0.31,54.12,101.73,0.0,0,0.0,21,22,4,2,False,289.03000000000003,0.0,0.0,0.0,4.0
Karachi,2026-02-20 17:00:00+00:00,5,77.1,147.01,1.81,6.82,180.59,385.9,0.0,0,0.0,17,20,2,4,False,799.23,0.0,0.0,0.0,5.0
Karachi,2026-04-21 09:00:00+00:00,3,31.15,96.05,0.05,0.39,75.48,110.09,0.0,0,0.0,9,21,4,1,False,313.21000000000004,0.0,0.0,0.0,3.0
Karachi,2026-03-16 03:00:00+00:00,2,16.18,43.43,0.15,0.36,99.08,121.67,0.0,0,0.0,3,16,3,0,False,280.87,0.0,0.0,0.0,3.0
Karachi,2026-01-24 17:00:00+00:00,3,19.05,54.61,0.82,3.2,125.81,189.58,0.0,0,0.0,17,24,1,5,True,393.07000000000005,0.0,0.0,0.0,3.0
Karachi,2026-02-16 08:00:00+00:00,2,18.2,28.91,0.05,0.09,93.31,129.31,0.0,0,0.0,8,16,2,0,False,269.87,0.0,0.0,0.0,2.0
Karachi,2026-02-22 05:00:00+00:00,4,52.82,94.29,0.31,3.25,140.38,259.94,0.0,0,0.0,5,22,2,6,True,550.99,0.0,0.0,0.0,3.0
Karachi,2026-03-11 18:00:00+00:00,4,36.95,144.04,0.1,0.37,70.5,129.24,0.0,0,0.0,18,11,3,2,False,381.20000000000005,0.0,0.0,0.0,4.0
Karachi,2026-05-01 12:00:00+00:00,4,39.49,111.81,0.08,0.71,76.05,105.08,0.0,0,0.0,12,1,5,4,False,333.22,0.0,0.0,0.0,4.0
Karachi,2026-04-08 12:00:00+00:00,4,23.53,69.14,0.11,0.79,147.49,131.51,0.0,0,0.0,12,8,4,2,False,372.57,0.0,0.0,0.0,4.0
Karachi,2026-04-12 11:00:00+00:00,4,44.34,130.2,0.13,0.19,90.37,139.25,0.0,0,0.0,11,12,4,6,True,404.48,0.0,0.0,0.0,4.0
Karachi,2026-02-27 17:00:00+00:00,4,36.47,144.77,0.08,0.87,104.45,128.11,0.0,0,0.0,17,27,2,4,False,414.75000000000006,0.0,0.0,0.0,4.0
Karachi,2026-02-04 17:00:00+00:00,5,76.85,153.64,1.62,6.6,156.11,350.65,0.0,0,0.0,17,4,2,2,False,745.47,0.0,0.0,0.0,5.0
Karachi,2026-04-27 06:00:00+00:00,4,37.49,104.23,0.11,0.38,73.77,108.34,0.0,0,0.0,6,27,4,0,False,324.32000000000005,0.0,0.0,0.0,4.0
Karachi,2026-02-26 18:00:00+00:00,3,28.73,71.75,0.07,0.41,91.57,131.25,0.0,0,0.0,18,26,2,3,False,323.78,0.0,0.0,0.0,3.0
Karachi,2026-02-10 14:00:00+00:00,3,39.46,74.46,0.08,0.4,91.29,177.46,0.0,0,0.0,14,10,2,1,False,383.15,0.0,0.0,0.0,3.0
Karachi,2026-05-03 03:00:00+00:00,4,39.49,101.15,0.13,1.2,100.54,119.31,0.0,0,0.0,3,3,5,6,True,361.82,0.0,0.0,0.0,3.0
Karachi,2026-01-05 16:00:00+00:00,4,68.43,136.92,0.88,14.15,148.68,313.41,0.0,0,0.0,16,5,1,0,False,682.47,0.0,0.0,0.0,4.0
Karachi,2026-02-09 15:00:00+00:00,3,35.86,70.73,0.05,0.12,94.22,167.11,0.0,0,0.0,15,9,2,0,False,368.09000000000003,0.0,0.0,0.0,3.0
Karachi,2026-02-06 05:00:00+00:00,5,85.21,149.66,3.24,8.76,122.87,601.49,0.0,0,0.0,5,6,2,4,False,971.23,0.0,0.0,0.0,5.0
Karachi,2026-04-05 16:00:00+00:00,3,19.36,58.44,0.05,0.18,106.98,123.99,0.0,0,0.0,16,5,4,6,True,309.0,0.0,0.0,0.0,3.0
Karachi,2026-04-28 18:00:00+00:00,3,32.06,84.11,0.12,0.66,77.67,114.73,0.0,0,0.0,18,28,4,1,False,309.35,0.0,0.0,0.0,3.0
Karachi,2026-01-24 10:00:00+00:00,3,8.9,34.48,2.01,6.56,104.71,172.0,0.0,0,0.0,10,24,1,5,True,328.65999999999997,0.0,0.0,0.0,3.0
Karachi,2026-02-28 09:00:00+00:00,4,29.79,129.56,0.1,0.44,85.92,124.06,0.0,0,0.0,9,28,2,5,True,369.87,0.0,0.0,0.0,4.0
Karachi,2026-01-30 07:00:00+00:00,4,50.48,125.44,1.73,5.91,118.18,307.05,0.0,0,0.0,7,30,1,4,False,608.79,0.0,0.0,0.0,4.0
Karachi,2026-04-24 10:00:00+00:00,3,32.87,72.65,0.07,0.28,48.52,106.3,0.0,0,0.0,10,24,4,4,False,260.69,0.0,0.0,0.0,3.0
Karachi,2026-01-07 07:00:00+00:00,4,41.73,105.08,1.26,5.59,111.8,227.62,0.0,0,0.0,7,7,1,2,False,493.08,0.0,0.0,0.0,4.0
Karachi,2026-04-30 07:00:00+00:00,3,36.56,90.24,0.14,0.64,89.8,116.61,0.0,0,0.0,7,30,4,3,False,333.99,0.0,0.0,0.0,3.0
Karachi,2026-03-13 06:00:00+00:00,5,70.35,232.43,0.26,0.31,91.05,131.75,0.0,0,0.0,6,13,3,4,False,526.15,0.0,0.0,0.0,5.0
Karachi,2026-04-03 21:00:00+00:00,3,5.16,15.02,0.31,0.33,133.07,130.32,0.0,0,0.0,21,3,4,4,False,284.21,0.0,0.0,0.0,3.0
Karachi,2026-03-30 14:00:00+00:00,3,10.65,36.57,0.14,0.81,124.19,122.39,0.0,0,0.0,14,30,3,0,False,294.75,0.0,0.0,0.0,3.0
Karachi,2026-04-25 22:00:00+00:00,4,36.7,102.82,0.15,0.54,57.83,106.62,0.0,0,0.0,22,25,4,5,True,304.65999999999997,0.0,0.0,0.0,3.0
Karachi,2026-04-02 22:00:00+00:00,1,4.4,10.79,0.1,0.21,43.43,129.13,0.0,0,0.0,22,2,4,3,False,188.06,0.0,0.0,0.0,1.0
Karachi,2026-03-03 03:00:00+00:00,3,23.69,57.87,0.08,0.23,109.38,141.8,0.0,0,0.0,3,3,3,1,False,333.05,0.0,0.0,0.0,3.0
Karachi,2026-04-18 08:00:00+00:00,4,48.24,155.66,0.08,0.21,87.45,115.88,0.0,0,0.0,8,18,4,5,True,407.52000000000004,0.0,0.0,0.0,4.0
Karachi,2026-03-03 10:00:00+00:00,3,21.35,54.63,0.05,0.23,111.12,139.69,0.0,0,0.0,10,3,3,1,False,327.07,0.0,0.0,0.0,3.0
Karachi,2026-04-10 23:00:00+00:00,3,22.24,64.88,0.06,0.15,87.66,127.89,0.0,0,0.0,23,10,4,4,False,302.88,0.0,0.0,0.0,3.0
Karachi,2026-01-14 07:00:00+00:00,4,69.22,122.15,1.13,11.84,121.34,323.35,0.0,0,0.0,7,14,1,2,False,649.03,0.0,0.0,0.0,4.0
Karachi,2026-03-31 04:00:00+00:00,3,8.74,27.48,0.19,0.66,124.34,117.63,0.0,0,0.0,4,31,3,1,False,279.03999999999996,0.0,0.0,0.0,3.0
Karachi,2026-03-23 16:00:00+00:00,1,9.23,13.42,0.03,0.06,51.61,109.47,0.0,0,0.0,16,23,3,0,False,183.82,0.0,0.0,0.0,1.0
Karachi,2026-02-11 19:00:00+00:00,5,107.21,189.48,2.81,8.58,190.9,521.01,0.0,0,0.0,19,11,2,2,False,1019.99,0.0,0.0,0.0,5.0
Karachi,2026-04-13 08:00:00+00:00,3,26.7,86.68,0.2,0.27,79.03,117.29,0.0,0,0.0,8,13,4,0,False,310.17,0.0,0.0,0.0,3.0
Karachi,2026-05-08 15:00:00+00:00,3,14.22,57.15,0.05,0.34,46.94,94.68,0.0,0,0.0,15,8,5,4,False,213.38,0.0,0.0,0.0,3.0
Karachi,2026-04-21 02:00:00+00:00,4,32.62,109.22,0.07,0.3,67.35,110.68,0.0,0,0.0,2,21,4,1,False,320.24,0.0,0.0,0.0,4.0
Karachi,2026-04-11 13:00:00+00:00,3,28.08,77.8,0.06,0.28,100.79,141.28,0.0,0,0.0,13,11,4,5,True,348.28999999999996,0.0,0.0,0.0,3.0
Karachi,2026-01-14 21:00:00+00:00,2,16.14,49.59,0.13,0.29,96.84,147.23,0.0,0,0.0,21,14,1,2,False,310.22,0.0,0.0,-1.0,2.0
Karachi,2026-03-02 13:00:00+00:00,3,22.6,54.96,0.04,0.3,126.08,152.39,0.0,0,0.0,13,2,3,0,False,356.37,0.0,0.0,0.0,3.0
Karachi,2026-02-17 07:00:00+00:00,2,23.0,37.95,0.06,0.14,90.49,140.7,0.0,0,0.0,7,17,2,1,False,292.34,0.0,0.0,0.0,2.0
Karachi,2026-05-09 20:00:00+00:00,3,14.01,50.62,0.08,0.29,58.03,93.61,0.0,0,0.0,20,9,5,5,True,216.64,0.0,0.0,0.0,3.0
Karachi,2026-01-10 12:00:00+00:00,3,33.39,74.47,1.12,6.38,128.68,213.46,0.0,0,0.0,12,10,1,5,True,457.5,0.0,0.0,0.0,3.0
Karachi,2026-04-22 17:00:00+00:00,4,29.5,106.98,0.06,0.3,49.36,99.4,0.0,0,0.0,17,22,4,2,False,285.6,0.0,0.0,0.0,4.0
Karachi,2026-01-26 01:00:00+00:00,3,32.22,78.05,1.53,5.3,125.67,306.29,0.0,0,0.0,1,26,1,0,False,549.06,0.0,0.0,0.0,3.0
Karachi,2026-02-24 00:00:00+00:00,3,37.26,62.81,0.09,0.78,110.37,186.0,0.0,0,0.0,0,24,2,1,False,397.31,0.0,0.0,0.0,3.0
Karachi,2026-03-07 19:00:00+00:00,3,21.59,63.28,0.16,0.49,101.68,133.2,0.0,0,0.0,19,7,3,5,True,320.4,0.0,0.0,0.0,3.0
Karachi,2026-05-03 07:00:00+00:00,3,36.14,90.05,0.15,1.07,102.77,121.2,0.0,0,0.0,7,3,5,6,True,351.38,0.0,0.0,0.0,3.0
Karachi,2026-01-18 16:00:00+00:00,3,15.34,55.31,0.13,0.29,106.83,119.98,0.0,0,0.0,16,18,1,6,True,297.88,0.0,0.0,0.0,3.0
Karachi,2026-02-08 00:00:00+00:00,3,46.77,76.44,0.1,0.28,105.78,207.88,0.0,0,0.0,0,8,2,6,True,437.25,0.0,0.0,0.0,3.0
Karachi,2026-03-26 13:00:00+00:00,2,15.41,32.22,0.03,0.07,59.38,104.22,0.0,0,0.0,13,26,3,3,False,211.32999999999998,0.0,0.0,0.0,2.0
Karachi,2026-02-17 23:00:00+00:00,2,21.11,31.34,0.07,0.17,83.52,137.74,0.0,0,0.0,23,17,2,1,False,273.95000000000005,0.0,0.0,0.0,2.0
Karachi,2026-01-31 04:00:00+00:00,3,39.62,86.8,1.02,6.5,132.3,258.69,0.0,0,0.0,4,31,1,5,True,524.9300000000001,0.0,0.0,0.0,3.0
Karachi,2026-01-19 21:00:00+00:00,3,16.79,51.87,0.14,0.27,106.54,122.3,0.0,0,0.0,21,19,1,0,False,297.91,0.0,0.0,0.0,3.0
Karachi,2026-02-14 13:00:00+00:00,2,21.06,43.53,0.04,0.13,87.79,126.29,0.0,0,0.0,13,14,2,5,True,278.84000000000003,0.0,0.0,0.0,2.0
Karachi,2026-02-28 13:00:00+00:00,4,32.56,137.53,0.04,0.45,87.88,125.22,0.0,0,0.0,13,28,2,5,True,383.67999999999995,0.0,0.0,0.0,4.0
Karachi,2026-03-25 14:00:00+00:00,3,24.03,58.64,0.04,0.1,52.31,107.52,0.0,0,0.0,14,25,3,2,False,242.64,0.0,0.0,0.0,3.0
Karachi,2026-04-19 21:00:00+00:00,3,29.93,79.02,0.13,0.59,109.88,122.93,0.0,0,0.0,21,19,4,6,True,342.48,0.0,0.0,0.0,3.0
Karachi,2026-03-22 04:00:00+00:00,3,23.48,54.14,0.06,0.12,63.7,109.62,0.0,0,0.0,4,22,3,6,True,251.12,0.0,0.0,0.0,3.0
Karachi,2026-01-23 05:00:00+00:00,3,3.95,20.5,0.29,0.33,111.42,156.18,0.0,0,0.0,5,23,1,4,False,292.67,0.0,0.0,0.0,3.0
Karachi,2026-04-18 22:00:00+00:00,4,33.41,104.03,0.1,0.19,99.7,116.02,0.0,0,0.0,22,18,4,5,True,353.45,0.0,0.0,0.0,4.0
Karachi,2026-05-14 05:00:00+00:00,2,9.95,36.55,0.08,0.36,55.15,87.68,0.0,0,0.0,5,14,5,3,False,189.77,0.0,0.0,0.0,2.0
Karachi,2026-03-21 05:00:00+00:00,3,25.81,65.73,0.06,0.17,66.74,117.74,0.0,0,0.0,5,21,3,5,True,276.25,0.0,0.0,0.0,3.0
Karachi,2026-04-15 12:00:00+00:00,3,21.84,65.36,0.09,0.54,113.81,125.4,0.0,0,0.0,12,15,4,2,False,327.04,0.0,0.0,0.0,3.0
Karachi,2026-05-10 13:00:00+00:00,3,15.45,65.14,0.04,0.29,60.28,91.28,0.0,0,0.0,13,10,5,6,True,232.48000000000002,0.0,0.0,0.0,3.0
Karachi,2026-03-19 10:00:00+00:00,3,30.71,64.17,0.12,0.32,87.04,128.65,0.0,0,0.0,10,19,3,3,False,311.01,0.0,0.0,0.0,3.0
Karachi,2026-01-20 11:00:00+00:00,3,15.99,50.08,0.1,0.31,108.46,126.42,0.0,0,0.0,11,20,1,1,False,301.36,0.0,0.0,0.0,3.0
Karachi,2026-02-15 03:00:00+00:00,2,20.63,49.73,0.07,0.09,88.96,125.25,0.0,0,0.0,3,15,2,6,True,284.73,0.0,0.0,0.0,3.0
Karachi,2026-03-08 03:00:00+00:00,3,19.22,47.2,0.12,0.49,113.3,137.1,0.0,0,0.0,3,8,3,6,True,317.42999999999995,0.0,0.0,0.0,3.0
Karachi,2026-05-07 16:00:00+00:00,3,13.66,52.04,0.05,0.33,47.43,95.55,0.0,0,0.0,16,7,5,3,False,209.06,0.0,0.0,0.0,3.0
Karachi,2026-01-17 01:00:00+00:00,3,28.89,75.35,0.18,0.33,104.5,138.39,0.0,0,0.0,1,17,1,5,True,347.64,0.0,0.0,0.0,3.0
Karachi,2026-03-11 11:00:00+00:00,3,24.24,51.75,0.03,0.3,81.36,115.75,0.0,0,0.0,11,11,3,2,False,273.43,0.0,0.0,1.0,3.0
Karachi,2026-01-16 02:00:00+00:00,3,17.11,34.64,0.12,0.24,102.46,132.9,0.0,0,0.0,2,16,1,4,False,287.47,0.0,0.0,0.0,3.0
Karachi,2026-04-16 02:00:00+00:00,3,19.56,63.1,0.18,0.42,112.96,120.71,0.0,0,0.0,2,16,4,3,False,316.93,0.0,0.0,0.0,3.0
Karachi,2026-05-11 11:00:00+00:00,3,15.43,67.26,0.06,0.36,59.01,89.56,0.0,0,0.0,11,11,5,0,False,231.68,0.0,0.0,0.0,3.0
Karachi,2026-02-09 19:00:00+00:00,3,36.56,71.91,0.1,0.16,93.67,165.09,0.0,0,0.0,19,9,2,0,False,367.49,0.0,0.0,0.0,3.0
Karachi,2026-02-01 16:00:00+00:00,3,32.09,70.55,0.46,3.83,125.35,233.71,0.0,0,0.0,16,1,2,6,True,465.99,0.0,0.0,0.0,3.0
Karachi,2026-02-14 06:00:00+00:00,2,23.01,44.88,0.09,0.25,93.94,140.22,0.0,0,0.0,6,14,2,5,True,302.39,0.0,0.0,0.0,2.0
Karachi,2026-02-06 21:00:00+00:00,5,94.22,145.34,1.05,11.26,196.44,459.31,0.0,0,0.0,21,6,2,4,False,907.62,0.0,0.0,0.0,5.0
Karachi,2026-03-09 16:00:00+00:00,2,20.0,45.66,0.05,0.21,94.06,141.71,0.0,0,0.0,16,9,3,0,False,301.69,0.0,0.0,0.0,2.0
Karachi,2026-02-20 03:00:00+00:00,4,51.46,102.63,3.35,9.58,120.69,355.04,0.0,0,0.0,3,20,2,4,False,642.75,0.0,0.0,1.0,4.0
Karachi,2026-04-29 10:00:00+00:00,3,35.56,90.82,0.08,0.48,78.88,124.78,0.0,0,0.0,10,29,4,2,False,330.6,0.0,0.0,0.0,3.0
Karachi,2026-03-02 11:00:00+00:00,3,22.99,55.04,0.05,0.32,132.2,155.36,0.0,0,0.0,11,2,3,0,False,365.96,0.0,0.0,0.0,3.0
Karachi,2026-02-17 05:00:00+00:00,2,22.1,35.72,0.06,0.14,90.87,139.79,0.0,0,0.0,5,17,2,1,False,288.68,0.0,0.0,0.0,2.0
Karachi,2026-04-26 12:00:00+00:00,4,39.62,103.01,0.07,0.33,65.31,108.65,0.0,0,0.0,12,26,4,6,True,316.99,0.0,0.0,0.0,4.0
Karachi,2026-05-09 18:00:00+00:00,3,14.17,52.61,0.06,0.28,55.4,93.03,0.0,0,0.0,18,9,5,5,True,215.55,0.0,0.0,0.0,3.0
Karachi,2026-01-25 09:00:00+00:00,3,25.25,74.91,1.35,3.33,120.6,259.88,0.0,0,0.0,9,25,1,6,True,485.32,0.0,0.0,0.0,3.0
Karachi,2026-03-22 17:00:00+00:00,2,20.08,42.19,0.04,0.07,60.06,107.41,0.0,0,0.0,17,22,3,6,True,229.85,0.0,0.0,0.0,2.0
Karachi,2026-05-02 09:00:00+00:00,4,40.85,104.68,0.13,0.95,89.05,114.47,0.0,0,0.0,9,2,5,5,True,350.13,0.0,0.0,0.0,4.0
Karachi,2026-03-15 08:00:00+00:00,4,40.79,114.44,0.23,0.63,98.16,138.64,0.0,0,0.0,8,15,3,6,True,392.89,0.0,0.0,0.0,4.0
Karachi,2026-03-31 06:00:00+00:00,3,8.71,27.86,0.19,0.68,122.29,117.89,0.0,0,0.0,6,31,3,1,False,277.62,0.0,0.0,0.0,3.0
Karachi,2026-01-03 14:00:00+00:00,4,61.2,105.46,0.54,9.11,136.69,317.73,0.0,0,0.0,14,3,1,5,True,630.73,0.0,0.0,0.0,4.0
Karachi,2026-04-03 02:00:00+00:00,1,6.44,10.91,0.1,0.18,50.07,142.95,0.0,0,0.0,2,3,4,4,False,210.64999999999998,0.0,0.0,0.0,1.0
Karachi,2026-04-10 14:00:00+00:00,3,24.95,68.78,0.08,0.63,95.06,137.2,0.0,0,0.0,14,10,4,4,False,326.7,0.0,0.0,0.0,3.0
Karachi,2026-01-09 11:00:00+00:00,3,35.33,69.7,1.44,7.23,123.29,252.38,0.0,0,0.0,11,9,1,4,False,489.37,0.0,0.0,0.0,3.0
Karachi,2026-02-04 03:00:00+00:00,5,105.87,174.31,2.56,11.2,159.74,586.95,0.0,0,0.0,3,4,2,2,False,1040.63,0.0,0.0,0.0,5.0
Karachi,2026-04-13 10:00:00+00:00,4,32.74,109.24,0.16,0.3,76.15,120.97,0.0,0,0.0,10,13,4,0,False,339.56,0.0,0.0,1.0,4.0
Karachi,2026-01-19 19:00:00+00:00,3,17.34,53.62,0.15,0.27,106.47,122.19,0.0,0,0.0,19,19,1,0,False,300.03999999999996,0.0,0.0,0.0,3.0
Karachi,2026-01-06 13:00:00+00:00,4,73.83,163.75,1.14,7.79,130.92,302.46,0.0,0,0.0,13,6,1,1,False,679.8899999999999,0.0,0.0,0.0,4.0
